  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 72.12	-2.93378944e-39	+8.21089725e-39	-1.21897515e-39	+7.85990019e-40	-1.025605e-39
 72.13	-2.85168570e-39	+8.08542743e-39	-1.21111477e-39	+7.97660694e-40	-1.075942e-39
 72.14	-2.77083661e-39	+7.96093402e-39	-1.20313769e-39	+8.08849350e-40	-1.124798e-39
 72.15	-2.69123241e-39	+7.83742497e-39	-1.19504875e-39	+8.19564754e-40	-1.172195e-39
 72.16	-2.61286327e-39	+7.71490779e-39	-1.18685268e-39	+8.29815583e-40	-1.218156e-39
 72.17	-2.53571926e-39	+7.59338955e-39	-1.17855412e-39	+8.39610420e-40	-1.262705e-39
 72.18	-2.45979038e-39	+7.47287689e-39	-1.17015762e-39	+8.48957761e-40	-1.305863e-39
 72.19	-2.38506659e-39	+7.35337607e-39	-1.16166767e-39	+8.57866007e-40	-1.347654e-39
 72.20	-2.31153777e-39	+7.23489290e-39	-1.15308866e-39	+8.66343469e-40	-1.388099e-39
 72.21	-2.23919373e-39	+7.11743283e-39	-1.14442489e-39	+8.74398367e-40	-1.427222e-39
 72.22	-2.16802426e-39	+7.00100090e-39	-1.13568059e-39	+8.82038830e-40	-1.465043e-39
 72.23	-2.09801906e-39	+6.88560178e-39	-1.12685990e-39	+8.89272896e-40	-1.501585e-39
 72.24	-2.02916780e-39	+6.77123975e-39	-1.11796688e-39	+8.96108513e-40	-1.536869e-39
 72.25	-1.96146013e-39	+6.65791875e-39	-1.10900553e-39	+9.02553537e-40	-1.570917e-39
 72.26	-1.89488562e-39	+6.54564234e-39	-1.09997974e-39	+9.08615734e-40	-1.603749e-39
 72.27	-1.82943383e-39	+6.43441375e-39	-1.09089335e-39	+9.14302781e-40	-1.635387e-39
 72.28	-1.76509428e-39	+6.32423586e-39	-1.08175010e-39	+9.19622265e-40	-1.665851e-39
 72.29	-1.70185647e-39	+6.21511120e-39	-1.07255367e-39	+9.24581681e-40	-1.695162e-39
 72.30	-1.63970986e-39	+6.10704200e-39	-1.06330766e-39	+9.29188438e-40	-1.723341e-39
 72.31	-1.57864390e-39	+6.00003015e-39	-1.05401560e-39	+9.33449854e-40	-1.750406e-39
 72.32	-1.51864801e-39	+5.89407723e-39	-1.04468094e-39	+9.37373157e-40	-1.776379e-39
 72.33	-1.45971161e-39	+5.78918454e-39	-1.03530705e-39	+9.40965489e-40	-1.801279e-39
 72.34	-1.40182409e-39	+5.68535304e-39	-1.02589726e-39	+9.44233902e-40	-1.825125e-39
 72.35	-1.34497484e-39	+5.58258343e-39	-1.01645480e-39	+9.47185362e-40	-1.847937e-39
 72.36	-1.28915325e-39	+5.48087610e-39	-1.00698284e-39	+9.49826745e-40	-1.869734e-39
 72.37	-1.23434868e-39	+5.38023120e-39	-9.97484472e-40	+9.52164842e-40	-1.890535e-39
 72.38	-1.18055052e-39	+5.28064857e-39	-9.87962739e-40	+9.54206357e-40	-1.910359e-39
 72.39	-1.12774814e-39	+5.18212781e-39	-9.78420602e-40	+9.55957906e-40	-1.929223e-39
 72.40	-1.07593092e-39	+5.08466825e-39	-9.68860962e-40	+9.57426020e-40	-1.947147e-39
 72.41	-1.02508825e-39	+4.98826896e-39	-9.59286652e-40	+9.58617147e-40	-1.964148e-39
 72.42	-9.75209538e-40	+4.89292879e-39	-9.49700442e-40	+9.59537645e-40	-1.980244e-39
 72.43	-9.26284178e-40	+4.79864633e-39	-9.40105038e-40	+9.60193791e-40	-1.995454e-39
 72.44	-8.78301600e-40	+4.70541994e-39	-9.30503084e-40	+9.60591777e-40	-2.009794e-39
 72.45	-8.31251241e-40	+4.61324776e-39	-9.20897160e-40	+9.60737710e-40	-2.023282e-39
 72.46	-7.85122560e-40	+4.52212770e-39	-9.11289787e-40	+9.60637617e-40	-2.035935e-39
 72.47	-7.39905036e-40	+4.43205747e-39	-9.01683425e-40	+9.60297437e-40	-2.047769e-39
 72.48	-6.95588171e-40	+4.34303454e-39	-8.92080474e-40	+9.59723032e-40	-2.058802e-39
 72.49	-6.52161491e-40	+4.25505622e-39	-8.82483278e-40	+9.58920178e-40	-2.069050e-39
 72.50	-6.09614551e-40	+4.16811958e-39	-8.72894118e-40	+9.57894574e-40	-2.078530e-39
 72.51	-5.67936935e-40	+4.08222151e-39	-8.63315225e-40	+9.56651833e-40	-2.087256e-39
 72.52	-5.27118256e-40	+3.99735873e-39	-8.53748767e-40	+9.55197493e-40	-2.095246e-39
 72.53	-4.87148161e-40	+3.91352776e-39	-8.44196861e-40	+9.53537008e-40	-2.102515e-39
 72.54	-4.48016334e-40	+3.83072494e-39	-8.34661568e-40	+9.51675756e-40	-2.109078e-39
 72.55	-4.09712492e-40	+3.74894646e-39	-8.25144897e-40	+9.49619034e-40	-2.114951e-39
 72.56	-3.72226392e-40	+3.66818831e-39	-8.15648800e-40	+9.47372064e-40	-2.120149e-39
 72.57	-3.35547832e-40	+3.58844636e-39	-8.06175181e-40	+9.44939986e-40	-2.124687e-39
 72.58	-2.99666649e-40	+3.50971628e-39	-7.96725889e-40	+9.42327867e-40	-2.128579e-39
 72.59	-2.64572724e-40	+3.43199362e-39	-7.87302727e-40	+9.39540695e-40	-2.131840e-39
 72.60	-2.30255985e-40	+3.35527378e-39	-7.77907443e-40	+9.36583385e-40	-2.134485e-39
 72.61	-1.96706402e-40	+3.27955199e-39	-7.68541739e-40	+9.33460774e-40	-2.136528e-39
 72.62	-1.63913996e-40	+3.20482338e-39	-7.59207268e-40	+9.30177626e-40	-2.137982e-39
 72.63	-1.31868835e-40	+3.13108291e-39	-7.49905636e-40	+9.26738631e-40	-2.138861e-39
 72.64	-1.00561037e-40	+3.05832545e-39	-7.40638399e-40	+9.23148404e-40	-2.139179e-39
 72.65	-6.99807737e-41	+2.98654572e-39	-7.31407070e-40	+9.19411488e-40	-2.138950e-39
 72.66	-4.01182669e-41	+2.91573832e-39	-7.22213117e-40	+9.15532356e-40	-2.138186e-39
 72.67	-1.09637938e-41	+2.84589775e-39	-7.13057961e-40	+9.11515405e-40	-2.136901e-39
 72.68	+1.74923137e-41	+2.77701837e-39	-7.03942980e-40	+9.07364965e-40	-2.135107e-39
 72.69	+4.52596672e-41	+2.70909448e-39	-6.94869509e-40	+9.03085293e-40	-2.132817e-39
 72.70	+7.23478213e-41	+2.64212022e-39	-6.85838839e-40	+8.98680578e-40	-2.130045e-39
 72.71	+9.87662722e-41	+2.57608967e-39	-6.76852222e-40	+8.94154938e-40	-2.126801e-39
 72.72	+1.24524457e-40	+2.51099681e-39	-6.67910866e-40	+8.89512425e-40	-2.123098e-39
 72.73	+1.49631751e-40	+2.44683551e-39	-6.59015940e-40	+8.84757020e-40	-2.118948e-39
 72.74	+1.74097472e-40	+2.38359957e-39	-6.50168572e-40	+8.79892639e-40	-2.114364e-39
 72.75	+1.97930871e-40	+2.32128269e-39	-6.41369853e-40	+8.74923131e-40	-2.109356e-39
 72.76	+2.21141139e-40	+2.25987851e-39	-6.32620833e-40	+8.69852279e-40	-2.103935e-39
 72.77	+2.43737403e-40	+2.19938058e-39	-6.23922526e-40	+8.64683799e-40	-2.098114e-39
 72.78	+2.65728726e-40	+2.13978236e-39	-6.15275907e-40	+8.59421344e-40	-2.091904e-39
 72.79	+2.87124103e-40	+2.08107728e-39	-6.06681917e-40	+8.54068502e-40	-2.085315e-39
 72.80	+3.07932467e-40	+2.02325866e-39	-5.98141458e-40	+8.48628799e-40	-2.078357e-39
 72.81	+3.28162681e-40	+1.96631979e-39	-5.89655400e-40	+8.43105697e-40	-2.071043e-39
 72.82	+3.47823543e-40	+1.91025388e-39	-5.81224577e-40	+8.37502595e-40	-2.063381e-39
 72.83	+3.66923782e-40	+1.85505409e-39	-5.72849788e-40	+8.31822831e-40	-2.055383e-39
 72.84	+3.85472058e-40	+1.80071353e-39	-5.64531799e-40	+8.26069683e-40	-2.047059e-39
 72.85	+4.03476965e-40	+1.74722524e-39	-5.56271345e-40	+8.20246369e-40	-2.038418e-39
 72.86	+4.20947024e-40	+1.69458225e-39	-5.48069127e-40	+8.14356045e-40	-2.029470e-39
 72.87	+4.37890688e-40	+1.64277749e-39	-5.39925814e-40	+8.08401810e-40	-2.020225e-39
 72.88	+4.54316339e-40	+1.59180390e-39	-5.31842047e-40	+8.02386703e-40	-2.010693e-39
 72.89	+4.70232288e-40	+1.54165435e-39	-5.23818433e-40	+7.96313708e-40	-2.000882e-39
 72.90	+4.85646776e-40	+1.49232169e-39	-5.15855551e-40	+7.90185749e-40	-1.990802e-39
 72.91	+5.00567971e-40	+1.44379871e-39	-5.07953951e-40	+7.84005695e-40	-1.980462e-39
 72.92	+5.15003970e-40	+1.39607821e-39	-5.00114154e-40	+7.77776359e-40	-1.969870e-39
 72.93	+5.28962797e-40	+1.34915292e-39	-4.92336652e-40	+7.71500498e-40	-1.959036e-39
 72.94	+5.42452403e-40	+1.30301557e-39	-4.84621910e-40	+7.65180816e-40	-1.947969e-39
 72.95	+5.55480669e-40	+1.25765885e-39	-4.76970367e-40	+7.58819962e-40	-1.936675e-39
 72.96	+5.68055400e-40	+1.21307544e-39	-4.69382434e-40	+7.52420531e-40	-1.925164e-39
 72.97	+5.80184329e-40	+1.16925800e-39	-4.61858497e-40	+7.45985067e-40	-1.913445e-39
 72.98	+5.91875114e-40	+1.12619916e-39	-4.54398916e-40	+7.39516060e-40	-1.901524e-39
 72.99	+6.03135343e-40	+1.08389156e-39	-4.47004026e-40	+7.33015951e-40	-1.889409e-39
 73.00	+6.13972527e-40	+1.04232780e-39	-4.39674138e-40	+7.26487128e-40	-1.877109e-39
 73.01	+6.24394104e-40	+1.00150050e-39	-4.32409540e-40	+7.19931930e-40	-1.864631e-39
 73.02	+6.34407438e-40	+9.61402237e-40	-4.25210495e-40	+7.13352645e-40	-1.851983e-39
 73.03	+6.44019820e-40	+9.22025609e-40	-4.18077244e-40	+7.06751514e-40	-1.839171e-39
 73.04	+6.53238465e-40	+8.83363200e-40	-4.11010005e-40	+7.00130729e-40	-1.826203e-39
 73.05	+6.62070515e-40	+8.45407593e-40	-4.04008974e-40	+6.93492433e-40	-1.813086e-39
 73.06	+6.70523039e-40	+8.08151372e-40	-3.97074327e-40	+6.86838723e-40	-1.799826e-39
 73.07	+6.78603029e-40	+7.71587122e-40	-3.90206217e-40	+6.80171650e-40	-1.786431e-39
 73.08	+6.86317405e-40	+7.35707431e-40	-3.83404779e-40	+6.73493218e-40	-1.772908e-39
 73.09	+6.93673013e-40	+7.00504894e-40	-3.76670126e-40	+6.66805385e-40	-1.759262e-39
 73.10	+7.00676623e-40	+6.65972111e-40	-3.70002351e-40	+6.60110067e-40	-1.745500e-39
 73.11	+7.07334933e-40	+6.32101694e-40	-3.63401529e-40	+6.53409132e-40	-1.731628e-39
 73.12	+7.13654566e-40	+5.98886263e-40	-3.56867717e-40	+6.46704409e-40	-1.717653e-39
 73.13	+7.19642071e-40	+5.66318450e-40	-3.50400953e-40	+6.39997680e-40	-1.703581e-39
 73.14	+7.25303925e-40	+5.34390902e-40	-3.44001256e-40	+6.33290687e-40	-1.689417e-39
 73.15	+7.30646531e-40	+5.03096282e-40	-3.37668628e-40	+6.26585128e-40	-1.675167e-39
 73.16	+7.35676215e-40	+4.72427267e-40	-3.31403056e-40	+6.19882663e-40	-1.660836e-39
 73.17	+7.40399236e-40	+4.42376554e-40	-3.25204509e-40	+6.13184908e-40	-1.646432e-39
 73.18	+7.44821775e-40	+4.12936859e-40	-3.19072938e-40	+6.06493442e-40	-1.631958e-39
 73.19	+7.48949942e-40	+3.84100919e-40	-3.13008282e-40	+5.99809801e-40	-1.617420e-39
 73.20	+7.52789774e-40	+3.55861495e-40	-3.07010463e-40	+5.93135486e-40	-1.602823e-39
 73.21	+7.56347237e-40	+3.28211368e-40	-3.01079385e-40	+5.86471956e-40	-1.588173e-39
 73.22	+7.59628223e-40	+3.01143346e-40	-2.95214943e-40	+5.79820634e-40	-1.573475e-39
 73.23	+7.62638553e-40	+2.74650263e-40	-2.89417013e-40	+5.73182905e-40	-1.558732e-39
 73.24	+7.65383975e-40	+2.48724980e-40	-2.83685460e-40	+5.66560119e-40	-1.543951e-39
 73.25	+7.67870168e-40	+2.23360387e-40	-2.78020134e-40	+5.59953587e-40	-1.529136e-39
 73.26	+7.70102738e-40	+1.98549402e-40	-2.72420873e-40	+5.53364587e-40	-1.514290e-39
 73.27	+7.72087221e-40	+1.74284975e-40	-2.66887501e-40	+5.46794360e-40	-1.499420e-39
 73.28	+7.73829082e-40	+1.50560086e-40	-2.61419830e-40	+5.40244113e-40	-1.484529e-39
 73.29	+7.75333717e-40	+1.27367749e-40	-2.56017661e-40	+5.33715019e-40	-1.469621e-39
 73.30	+7.76606450e-40	+1.04701011e-40	-2.50680782e-40	+5.27208217e-40	-1.454700e-39
 73.31	+7.77652537e-40	+8.25529534e-41	-2.45408970e-40	+5.20724815e-40	-1.439771e-39
 73.32	+7.78477165e-40	+6.09166941e-41	-2.40201991e-40	+5.14265885e-40	-1.424838e-39
 73.33	+7.79085452e-40	+3.97853860e-41	-2.35059600e-40	+5.07832469e-40	-1.409904e-39
 73.34	+7.79482446e-40	+1.91522199e-41	-2.29981543e-40	+5.01425579e-40	-1.394974e-39
 73.35	+7.79673129e-40	-9.89575668e-43	-2.24967553e-40	+4.95046193e-40	-1.380050e-39
 73.36	+7.79662414e-40	-2.06467332e-41	-2.20017355e-40	+4.88695261e-40	-1.365137e-39
 73.37	+7.79455147e-40	-3.98259457e-41	-2.15130666e-40	+4.82373700e-40	-1.350238e-39
 73.38	+7.79056108e-40	-5.85338659e-41	-2.10307191e-40	+4.76082402e-40	-1.335357e-39
 73.39	+7.78470010e-40	-7.67771053e-41	-2.05546628e-40	+4.69822225e-40	-1.320496e-39
 73.40	+7.77701497e-40	-9.45622340e-41	-2.00848666e-40	+4.63594001e-40	-1.305659e-39
 73.41	+7.76755153e-40	-1.11895779e-40	-1.96212984e-40	+4.57398536e-40	-1.290850e-39
 73.42	+7.75635491e-40	-1.28784226e-40	-1.91639255e-40	+4.51236603e-40	-1.276070e-39
 73.43	+7.74346964e-40	-1.45234016e-40	-1.87127144e-40	+4.45108954e-40	-1.261325e-39
 73.44	+7.72893956e-40	-1.61251544e-40	-1.82676309e-40	+4.39016309e-40	-1.246615e-39
 73.45	+7.71280791e-40	-1.76843164e-40	-1.78286398e-40	+4.32959366e-40	-1.231944e-39
 73.46	+7.69511727e-40	-1.92015182e-40	-1.73957055e-40	+4.26938793e-40	-1.217316e-39
 73.47	+7.67590960e-40	-2.06773860e-40	-1.69687917e-40	+4.20955238e-40	-1.202731e-39
 73.48	+7.65522624e-40	-2.21125411e-40	-1.65478612e-40	+4.15009319e-40	-1.188194e-39
 73.49	+7.63310788e-40	-2.35076005e-40	-1.61328765e-40	+4.09101632e-40	-1.173707e-39
 73.50	+7.60959464e-40	-2.48631763e-40	-1.57237993e-40	+4.03232750e-40	-1.159272e-39
 73.51	+7.58472597e-40	-2.61798757e-40	-1.53205909e-40	+3.97403220e-40	-1.144891e-39
 73.52	+7.55854077e-40	-2.74583014e-40	-1.49232118e-40	+3.91613569e-40	-1.130567e-39
 73.53	+7.53107730e-40	-2.86990511e-40	-1.45316222e-40	+3.85864297e-40	-1.116302e-39
 73.54	+7.50237323e-40	-2.99027177e-40	-1.41457817e-40	+3.80155886e-40	-1.102098e-39
 73.55	+7.47246565e-40	-3.10698890e-40	-1.37656494e-40	+3.74488793e-40	-1.087958e-39
 73.56	+7.44139105e-40	-3.22011483e-40	-1.33911840e-40	+3.68863457e-40	-1.073883e-39
 73.57	+7.40918533e-40	-3.32970734e-40	-1.30223439e-40	+3.63280291e-40	-1.059876e-39
 73.58	+7.37588384e-40	-3.43582377e-40	-1.26590867e-40	+3.57739692e-40	-1.045938e-39
 73.59	+7.34152132e-40	-3.53852091e-40	-1.23013699e-40	+3.52242035e-40	-1.032071e-39
 73.60	+7.30613197e-40	-3.63785506e-40	-1.19491506e-40	+3.46787674e-40	-1.018277e-39
 73.61	+7.26974942e-40	-3.73388204e-40	-1.16023854e-40	+3.41376946e-40	-1.004558e-39
 73.62	+7.23240674e-40	-3.82665714e-40	-1.12610309e-40	+3.36010166e-40	-9.909150e-40
 73.63	+7.19413643e-40	-3.91623514e-40	-1.09250429e-40	+3.30687632e-40	-9.773501e-40
 73.64	+7.15497048e-40	-4.00267031e-40	-1.05943772e-40	+3.25409625e-40	-9.638646e-40
 73.65	+7.11494030e-40	-4.08601642e-40	-1.02689894e-40	+3.20176405e-40	-9.504602e-40
 73.66	+7.07407679e-40	-4.16632672e-40	-9.94883463e-41	+3.14988217e-40	-9.371382e-40
 73.67	+7.03241030e-40	-4.24365395e-40	-9.63386785e-41	+3.09845287e-40	-9.239001e-40
 73.68	+6.98997067e-40	-4.31805031e-40	-9.32404380e-41	+3.04747824e-40	-9.107471e-40
 73.69	+6.94678718e-40	-4.38956753e-40	-9.01931703e-41	+2.99696023e-40	-8.976805e-40
 73.70	+6.90288864e-40	-4.45825678e-40	-8.71964187e-41	+2.94690061e-40	-8.847015e-40
 73.71	+6.85830333e-40	-4.52416873e-40	-8.42497248e-41	+2.89730098e-40	-8.718113e-40
 73.72	+6.81305901e-40	-4.58735355e-40	-8.13526286e-41	+2.84816280e-40	-8.590111e-40
 73.73	+6.76718295e-40	-4.64786086e-40	-7.85046686e-41	+2.79948739e-40	-8.463019e-40
 73.74	+6.72070193e-40	-4.70573977e-40	-7.57053821e-41	+2.75127589e-40	-8.336846e-40
 73.75	+6.67364223e-40	-4.76103890e-40	-7.29543052e-41	+2.70352933e-40	-8.211604e-40
 73.76	+6.62602964e-40	-4.81380632e-40	-7.02509729e-41	+2.65624857e-40	-8.087301e-40
 73.77	+6.57788949e-40	-4.86408960e-40	-6.75949194e-41	+2.60943434e-40	-7.963945e-40
 73.78	+6.52924660e-40	-4.91193579e-40	-6.49856782e-41	+2.56308725e-40	-7.841546e-40
 73.79	+6.48012534e-40	-4.95739141e-40	-6.24227822e-41	+2.51720776e-40	-7.720111e-40
 73.80	+6.43054963e-40	-5.00050248e-40	-5.99057636e-41	+2.47179621e-40	-7.599647e-40
 73.81	+6.38054291e-40	-5.04131451e-40	-5.74341547e-41	+2.42685280e-40	-7.480162e-40
 73.82	+6.33012816e-40	-5.07987248e-40	-5.50074872e-41	+2.38237763e-40	-7.361663e-40
 73.83	+6.27932792e-40	-5.11622086e-40	-5.26252930e-41	+2.33837065e-40	-7.244155e-40
 73.84	+6.22816428e-40	-5.15040363e-40	-5.02871038e-41	+2.29483172e-40	-7.127644e-40
 73.85	+6.17665891e-40	-5.18246422e-40	-4.79924516e-41	+2.25176057e-40	-7.012136e-40
 73.86	+6.12483302e-40	-5.21244559e-40	-4.57408685e-41	+2.20915683e-40	-6.897636e-40
 73.87	+6.07270740e-40	-5.24039017e-40	-4.35318873e-41	+2.16702000e-40	-6.784148e-40
 73.88	+6.02030242e-40	-5.26633988e-40	-4.13650409e-41	+2.12534950e-40	-6.671677e-40
 73.89	+5.96763802e-40	-5.29033616e-40	-3.92398631e-41	+2.08414464e-40	-6.560226e-40
 73.90	+5.91473374e-40	-5.31241992e-40	-3.71558883e-41	+2.04340460e-40	-6.449800e-40
 73.91	+5.86160870e-40	-5.33263158e-40	-3.51126515e-41	+2.00312850e-40	-6.340402e-40
 73.92	+5.80828161e-40	-5.35101106e-40	-3.31096889e-41	+1.96331536e-40	-6.232034e-40
 73.93	+5.75477081e-40	-5.36759778e-40	-3.11465376e-41	+1.92396408e-40	-6.124698e-40
 73.94	+5.70109422e-40	-5.38243068e-40	-2.92227356e-41	+1.88507348e-40	-6.018398e-40
 73.95	+5.64726936e-40	-5.39554817e-40	-2.73378222e-41	+1.84664232e-40	-5.913136e-40
 73.96	+5.59331341e-40	-5.40698822e-40	-2.54913381e-41	+1.80866924e-40	-5.808912e-40
 73.97	+5.53924312e-40	-5.41678826e-40	-2.36828252e-41	+1.77115281e-40	-5.705728e-40
 73.98	+5.48507489e-40	-5.42498527e-40	-2.19118269e-41	+1.73409152e-40	-5.603585e-40
 73.99	+5.43082476e-40	-5.43161573e-40	-2.01778879e-41	+1.69748378e-40	-5.502484e-40
 74.00	+5.37650839e-40	-5.43671563e-40	-1.84805548e-41	+1.66132792e-40	-5.402426e-40
 74.01	+5.32214109e-40	-5.44032051e-40	-1.68193757e-41	+1.62562221e-40	-5.303410e-40
 74.02	+5.26773779e-40	-5.44246539e-40	-1.51939004e-41	+1.59036482e-40	-5.205437e-40
 74.03	+5.21331311e-40	-5.44318486e-40	-1.36036806e-41	+1.55555388e-40	-5.108506e-40
 74.04	+5.15888129e-40	-5.44251301e-40	-1.20482700e-41	+1.52118744e-40	-5.012616e-40
 74.05	+5.10445624e-40	-5.44048347e-40	-1.05272239e-41	+1.48726348e-40	-4.917767e-40
 74.06	+5.05005155e-40	-5.43712940e-40	-9.04009996e-42	+1.45377992e-40	-4.823958e-40
 74.07	+4.99568045e-40	-5.43248351e-40	-7.58645774e-42	+1.42073464e-40	-4.731187e-40
 74.08	+4.94135586e-40	-5.42657802e-40	-6.16585899e-42	+1.38812542e-40	-4.639453e-40
 74.09	+4.88709037e-40	-5.41944473e-40	-4.77786765e-42	+1.35595002e-40	-4.548753e-40
 74.10	+4.83289627e-40	-5.41111497e-40	-3.42204992e-42	+1.32420612e-40	-4.459087e-40
 74.11	+4.77878552e-40	-5.40161960e-40	-2.09797430e-42	+1.29289135e-40	-4.370452e-40
 74.12	+4.72476977e-40	-5.39098907e-40	-8.05211663e-43	+1.26200331e-40	-4.282845e-40
 74.13	+4.67086036e-40	-5.37925334e-40	+4.56664699e-43	+1.23153953e-40	-4.196263e-40
 74.14	+4.61706837e-40	-5.36644197e-40	+1.68807904e-42	+1.20149749e-40	-4.110705e-40
 74.15	+4.56340452e-40	-5.35258405e-40	+2.88945308e-42	+1.17187464e-40	-4.026166e-40
 74.16	+4.50987930e-40	-5.33770825e-40	+4.06120601e-42	+1.14266837e-40	-3.942644e-40
 74.17	+4.45650288e-40	-5.32184281e-40	+5.20375439e-42	+1.11387603e-40	-3.860136e-40
 74.18	+4.40328515e-40	-5.30501553e-40	+6.31751216e-42	+1.08549495e-40	-3.778637e-40
 74.19	+4.35023574e-40	-5.28725378e-40	+7.40289054e-42	+1.05752239e-40	-3.698145e-40
 74.20	+4.29736398e-40	-5.26858453e-40	+8.46029805e-42	+1.02995559e-40	-3.618655e-40
 74.21	+4.24467895e-40	-5.24903431e-40	+9.49014044e-42	+1.00279175e-40	-3.540163e-40
 74.22	+4.19218946e-40	-5.22862925e-40	+1.04928207e-41	+9.76028037e-41	-3.462665e-40
 74.23	+4.13990405e-40	-5.20739505e-40	+1.14687388e-41	+9.49661585e-41	-3.386156e-40
 74.24	+4.08783102e-40	-5.18535701e-40	+1.24182922e-41	+9.23689496e-41	-3.310633e-40
 74.25	+4.03597840e-40	-5.16254002e-40	+1.33418751e-41	+8.98108840e-41	-3.236090e-40
 74.26	+3.98435398e-40	-5.13896859e-40	+1.42398789e-41	+8.72916664e-41	-3.162523e-40
 74.27	+3.93296530e-40	-5.11466680e-40	+1.51126922e-41	+8.48109982e-41	-3.089927e-40
 74.28	+3.88181968e-40	-5.08965835e-40	+1.59607004e-41	+8.23685786e-41	-3.018297e-40
 74.29	+3.83092417e-40	-5.06396655e-40	+1.67842860e-41	+7.99641043e-41	-2.947628e-40
 74.30	+3.78028560e-40	-5.03761431e-40	+1.75838284e-41	+7.75972698e-41	-2.877914e-40
 74.31	+3.72991058e-40	-5.01062419e-40	+1.83597040e-41	+7.52677673e-41	-2.809150e-40
 74.32	+3.67980549e-40	-4.98301831e-40	+1.91122862e-41	+7.29752869e-41	-2.741331e-40
 74.33	+3.62997648e-40	-4.95481847e-40	+1.98419450e-41	+7.07195172e-41	-2.674451e-40
 74.34	+3.58042949e-40	-4.92604607e-40	+2.05490477e-41	+6.85001446e-41	-2.608504e-40
 74.35	+3.53117026e-40	-4.89672213e-40	+2.12339582e-41	+6.63168541e-41	-2.543484e-40
 74.36	+3.48220428e-40	-4.86686733e-40	+2.18970372e-41	+6.41693291e-41	-2.479386e-40
 74.37	+3.43353687e-40	-4.83650197e-40	+2.25386425e-41	+6.20572515e-41	-2.416204e-40
 74.38	+3.38517314e-40	-4.80564599e-40	+2.31591285e-41	+5.99803020e-41	-2.353931e-40
 74.39	+3.33711798e-40	-4.77431897e-40	+2.37588464e-41	+5.79381601e-41	-2.292562e-40
 74.40	+3.28937612e-40	-4.74254016e-40	+2.43381443e-41	+5.59305043e-41	-2.232090e-40
 74.41	+3.24195206e-40	-4.71032845e-40	+2.48973671e-41	+5.39570119e-41	-2.172508e-40
 74.42	+3.19485013e-40	-4.67770236e-40	+2.54368564e-41	+5.20173595e-41	-2.113812e-40
 74.43	+3.14807448e-40	-4.64468011e-40	+2.59569506e-41	+5.01112230e-41	-2.055993e-40
 74.44	+3.10162907e-40	-4.61127956e-40	+2.64579847e-41	+4.82382774e-41	-1.999045e-40
 74.45	+3.05551769e-40	-4.57751823e-40	+2.69402908e-41	+4.63981974e-41	-1.942963e-40
 74.46	+3.00974392e-40	-4.54341333e-40	+2.74041975e-41	+4.45906571e-41	-1.887739e-40
 74.47	+2.96431123e-40	-4.50898173e-40	+2.78500301e-41	+4.28153302e-41	-1.833366e-40
 74.48	+2.91922286e-40	-4.47423997e-40	+2.82781107e-41	+4.10718901e-41	-1.779838e-40
 74.49	+2.87448192e-40	-4.43920428e-40	+2.86887583e-41	+3.93600101e-41	-1.727148e-40
 74.50	+2.83009134e-40	-4.40389058e-40	+2.90822883e-41	+3.76793634e-41	-1.675290e-40
 74.51	+2.78605392e-40	-4.36831447e-40	+2.94590132e-41	+3.60296230e-41	-1.624255e-40
 74.52	+2.74237227e-40	-4.33249124e-40	+2.98192420e-41	+3.44104622e-41	-1.574038e-40
 74.53	+2.69904886e-40	-4.29643587e-40	+3.01632804e-41	+3.28215542e-41	-1.524631e-40
 74.54	+2.65608601e-40	-4.26016304e-40	+3.04914310e-41	+3.12625726e-41	-1.476028e-40
 74.55	+2.61348590e-40	-4.22368715e-40	+3.08039929e-41	+2.97331913e-41	-1.428221e-40
 74.56	+2.57125056e-40	-4.18702229e-40	+3.11012623e-41	+2.82330844e-41	-1.381203e-40
 74.57	+2.52938187e-40	-4.15018225e-40	+3.13835319e-41	+2.67619265e-41	-1.334967e-40
 74.58	+2.48788159e-40	-4.11318054e-40	+3.16510910e-41	+2.53193930e-41	-1.289506e-40
 74.59	+2.44675133e-40	-4.07603041e-40	+3.19042260e-41	+2.39051594e-41	-1.244812e-40
 74.60	+2.40599258e-40	-4.03874478e-40	+3.21432198e-41	+2.25189023e-41	-1.200880e-40
 74.61	+2.36560669e-40	-4.00133634e-40	+3.23683523e-41	+2.11602987e-41	-1.157701e-40
 74.62	+2.32559489e-40	-3.96381747e-40	+3.25798998e-41	+1.98290266e-41	-1.115268e-40
 74.63	+2.28595828e-40	-3.92620031e-40	+3.27781357e-41	+1.85247646e-41	-1.073573e-40
 74.64	+2.24669785e-40	-3.88849672e-40	+3.29633301e-41	+1.72471926e-41	-1.032611e-40
 74.65	+2.20781446e-40	-3.85071829e-40	+3.31357499e-41	+1.59959911e-41	-9.923730e-41
 74.66	+2.16930885e-40	-3.81287635e-40	+3.32956587e-41	+1.47708418e-41	-9.528522e-41
 74.67	+2.13118167e-40	-3.77498199e-40	+3.34433171e-41	+1.35714274e-41	-9.140413e-41
 74.68	+2.09343343e-40	-3.73704604e-40	+3.35789825e-41	+1.23974318e-41	-8.759331e-41
 74.69	+2.05606455e-40	-3.69907906e-40	+3.37029089e-41	+1.12485401e-41	-8.385202e-41
