  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 45.03	+2.04692518e-21	-2.32194862e-21	-6.91230198e-24	+5.51131947e-22	-1.865777e-21
 45.04	+2.02370589e-21	-2.31719492e-21	-1.40153334e-24	+5.37913770e-22	-1.828257e-21
 45.05	+2.00053416e-21	-2.31197061e-21	+3.97706110e-24	+5.24877690e-22	-1.791179e-21
 45.06	+1.97741469e-21	-2.30628833e-21	+9.22530230e-24	+5.12022619e-22	-1.754540e-21
 45.07	+1.95435206e-21	-2.30016052e-21	+1.43450003e-23	+4.99347450e-22	-1.718339e-21
 45.08	+1.93135073e-21	-2.29359946e-21	+1.93379540e-23	+4.86851055e-22	-1.682575e-21
 45.09	+1.90841503e-21	-2.28661722e-21	+2.42059512e-23	+4.74532289e-22	-1.647246e-21
 45.10	+1.88554917e-21	-2.27922568e-21	+2.89507681e-23	+4.62389990e-22	-1.612351e-21
 45.11	+1.86275723e-21	-2.27143656e-21	+3.35741693e-23	+4.50422980e-22	-1.577888e-21
 45.12	+1.84004321e-21	-2.26326138e-21	+3.80779077e-23	+4.38630064e-22	-1.543856e-21
 45.13	+1.81741095e-21	-2.25471149e-21	+4.24637240e-23	+4.27010031e-22	-1.510253e-21
 45.14	+1.79486421e-21	-2.24579806e-21	+4.67333473e-23	+4.15561658e-22	-1.477076e-21
 45.15	+1.77240661e-21	-2.23653209e-21	+5.08884939e-23	+4.04283706e-22	-1.444324e-21
 45.16	+1.75004169e-21	-2.22692439e-21	+5.49308680e-23	+3.93174923e-22	-1.411996e-21
 45.17	+1.72777286e-21	-2.21698560e-21	+5.88621613e-23	+3.82234046e-22	-1.380088e-21
 45.18	+1.70560343e-21	-2.20672620e-21	+6.26840528e-23	+3.71459798e-22	-1.348600e-21
 45.19	+1.68353661e-21	-2.19615648e-21	+6.63982086e-23	+3.60850892e-22	-1.317528e-21
 45.20	+1.66157550e-21	-2.18528659e-21	+7.00062823e-23	+3.50406029e-22	-1.286871e-21
 45.21	+1.63972310e-21	-2.17412647e-21	+7.35099141e-23	+3.40123902e-22	-1.256626e-21
 45.22	+1.61798231e-21	-2.16268592e-21	+7.69107314e-23	+3.30003191e-22	-1.226792e-21
 45.23	+1.59635594e-21	-2.15097459e-21	+8.02103482e-23	+3.20042569e-22	-1.197365e-21
 45.24	+1.57484669e-21	-2.13900193e-21	+8.34103654e-23	+3.10240702e-22	-1.168344e-21
 45.25	+1.55345718e-21	-2.12677726e-21	+8.65123705e-23	+3.00596246e-22	-1.139726e-21
 45.26	+1.53218993e-21	-2.11430971e-21	+8.95179375e-23	+2.91107848e-22	-1.111508e-21
 45.27	+1.51104736e-21	-2.10160829e-21	+9.24286271e-23	+2.81774153e-22	-1.083688e-21
 45.28	+1.49003182e-21	-2.08868181e-21	+9.52459860e-23	+2.72593794e-22	-1.056264e-21
 45.29	+1.46914555e-21	-2.07553895e-21	+9.79715477e-23	+2.63565403e-22	-1.029233e-21
 45.30	+1.44839071e-21	-2.06218825e-21	+1.00606832e-22	+2.54687603e-22	-1.002592e-21
 45.31	+1.42776940e-21	-2.04863805e-21	+1.03153344e-22	+2.45959014e-22	-9.763384e-22
 45.32	+1.40728359e-21	-2.03489659e-21	+1.05612577e-22	+2.37378251e-22	-9.504698e-22
 45.33	+1.38693520e-21	-2.02097193e-21	+1.07986008e-22	+2.28943925e-22	-9.249835e-22
 45.34	+1.36672607e-21	-2.00687199e-21	+1.10275101e-22	+2.20654643e-22	-8.998766e-22
 45.35	+1.34665795e-21	-1.99260454e-21	+1.12481308e-22	+2.12509009e-22	-8.751463e-22
 45.36	+1.32673250e-21	-1.97817722e-21	+1.14606065e-22	+2.04505626e-22	-8.507899e-22
 45.37	+1.30695134e-21	-1.96359751e-21	+1.16650794e-22	+1.96643092e-22	-8.268044e-22
 45.38	+1.28731598e-21	-1.94887276e-21	+1.18616903e-22	+1.88920006e-22	-8.031870e-22
 45.39	+1.26782787e-21	-1.93401017e-21	+1.20505787e-22	+1.81334962e-22	-7.799349e-22
 45.40	+1.24848839e-21	-1.91901681e-21	+1.22318826e-22	+1.73886556e-22	-7.570451e-22
 45.41	+1.22929885e-21	-1.90389961e-21	+1.24057387e-22	+1.66573382e-22	-7.345146e-22
 45.42	+1.21026049e-21	-1.88866537e-21	+1.25722821e-22	+1.59394034e-22	-7.123406e-22
 45.43	+1.19137448e-21	-1.87332073e-21	+1.27316468e-22	+1.52347106e-22	-6.905200e-22
 45.44	+1.17264191e-21	-1.85787224e-21	+1.28839651e-22	+1.45431192e-22	-6.690499e-22
 45.45	+1.15406384e-21	-1.84232628e-21	+1.30293680e-22	+1.38644887e-22	-6.479272e-22
 45.46	+1.13564123e-21	-1.82668914e-21	+1.31679851e-22	+1.31986787e-22	-6.271490e-22
 45.47	+1.11737499e-21	-1.81096694e-21	+1.32999447e-22	+1.25455490e-22	-6.067121e-22
 45.48	+1.09926598e-21	-1.79516570e-21	+1.34253735e-22	+1.19049595e-22	-5.866136e-22
 45.49	+1.08131498e-21	-1.77929131e-21	+1.35443969e-22	+1.12767703e-22	-5.668503e-22
 45.50	+1.06352273e-21	-1.76334954e-21	+1.36571389e-22	+1.06608418e-22	-5.474192e-22
 45.51	+1.04588991e-21	-1.74734603e-21	+1.37637222e-22	+1.00570346e-22	-5.283172e-22
 45.52	+1.02841711e-21	-1.73128631e-21	+1.38642679e-22	+9.46520968e-23	-5.095413e-22
 45.53	+1.01110492e-21	-1.71517578e-21	+1.39588958e-22	+8.88522816e-23	-4.910883e-22
 45.54	+9.93953839e-22	-1.69901973e-21	+1.40477244e-22	+8.31695168e-23	-4.729551e-22
 45.55	+9.76964316e-22	-1.68282333e-21	+1.41308707e-22	+7.76024218e-23	-4.551385e-22
 45.56	+9.60136759e-22	-1.66659164e-21	+1.42084504e-22	+7.21496204e-23	-4.376356e-22
 45.57	+9.43471520e-22	-1.65032962e-21	+1.42805778e-22	+6.68097402e-23	-4.204431e-22
 45.58	+9.26968903e-22	-1.63404209e-21	+1.43473657e-22	+6.15814136e-23	-4.035580e-22
 45.59	+9.10629162e-22	-1.61773377e-21	+1.44089258e-22	+5.64632776e-23	-3.869770e-22
 45.60	+8.94452504e-22	-1.60140929e-21	+1.44653682e-22	+5.14539742e-23	-3.706971e-22
 45.61	+8.78439092e-22	-1.58507316e-21	+1.45168018e-22	+4.65521507e-23	-3.547152e-22
 45.62	+8.62589041e-22	-1.56872977e-21	+1.45633339e-22	+4.17564595e-23	-3.390280e-22
 45.63	+8.46902425e-22	-1.55238343e-21	+1.46050709e-22	+3.70655590e-23	-3.236325e-22
 45.64	+8.31379271e-22	-1.53603833e-21	+1.46421173e-22	+3.24781130e-23	-3.085256e-22
 45.65	+8.16019569e-22	-1.51969858e-21	+1.46745767e-22	+2.79927918e-23	-2.937041e-22
 45.66	+8.00823264e-22	-1.50336816e-21	+1.47025512e-22	+2.36082714e-23	-2.791650e-22
 45.67	+7.85790262e-22	-1.48705098e-21	+1.47261417e-22	+1.93232345e-23	-2.649049e-22
 45.68	+7.70920431e-22	-1.47075083e-21	+1.47454474e-22	+1.51363704e-23	-2.509210e-22
 45.69	+7.56213601e-22	-1.45447143e-21	+1.47605668e-22	+1.10463749e-23	-2.372100e-22
 45.70	+7.41669564e-22	-1.43821637e-21	+1.47715965e-22	+7.05195095e-24	-2.237689e-22
 45.71	+7.27288077e-22	-1.42198919e-21	+1.47786322e-22	+3.15180840e-24	-2.105945e-22
 45.72	+7.13068860e-22	-1.40579330e-21	+1.47817681e-22	-6.55335582e-25	-1.976838e-22
 45.73	+6.99011600e-22	-1.38963204e-21	+1.47810973e-22	-4.37075648e-24	-1.850337e-22
 45.74	+6.85115952e-22	-1.37350866e-21	+1.47767114e-22	-7.99572225e-24	-1.726411e-22
 45.75	+6.71381535e-22	-1.35742631e-21	+1.47687010e-22	-1.15314932e-23	-1.605030e-22
 45.76	+6.57807940e-22	-1.34138807e-21	+1.47571551e-22	-1.49793218e-23	-1.486162e-22
 45.77	+6.44394726e-22	-1.32539693e-21	+1.47421618e-22	-1.83404527e-23	-1.369778e-22
 45.78	+6.31141421e-22	-1.30945580e-21	+1.47238077e-22	-2.16161224e-23	-1.255847e-22
 45.79	+6.18047525e-22	-1.29356748e-21	+1.47021783e-22	-2.48075593e-23	-1.144339e-22
 45.80	+6.05112510e-22	-1.27773473e-21	+1.46773578e-22	-2.79159835e-23	-1.035224e-22
 45.81	+5.92335820e-22	-1.26196020e-21	+1.46494292e-22	-3.09426066e-23	-9.284717e-23
 45.82	+5.79716873e-22	-1.24624647e-21	+1.46184743e-22	-3.38886320e-23	-8.240522e-23
 45.83	+5.67255060e-22	-1.23059606e-21	+1.45845737e-22	-3.67552542e-23	-7.219358e-23
 45.84	+5.54949749e-22	-1.21501138e-21	+1.45478068e-22	-3.95436592e-23	-6.220930e-23
 45.85	+5.42800282e-22	-1.19949479e-21	+1.45082519e-22	-4.22550241e-23	-5.244942e-23
 45.86	+5.30805977e-22	-1.18404857e-21	+1.44659859e-22	-4.48905172e-23	-4.291102e-23
 45.87	+5.18966132e-22	-1.16867493e-21	+1.44210847e-22	-4.74512980e-23	-3.359118e-23
 45.88	+5.07280020e-22	-1.15337600e-21	+1.43736230e-22	-4.99385167e-23	-2.448698e-23
 45.89	+4.95746895e-22	-1.13815385e-21	+1.43236744e-22	-5.23533145e-23	-1.559556e-23
 45.90	+4.84365987e-22	-1.12301047e-21	+1.42713113e-22	-5.46968236e-23	-6.914022e-24
 45.91	+4.73136510e-22	-1.10794779e-21	+1.42166050e-22	-5.69701669e-23	+1.560477e-24
 45.92	+4.62057656e-22	-1.09296768e-21	+1.41596257e-22	-5.91744577e-23	+9.830779e-24
 45.93	+4.51128600e-22	-1.07807192e-21	+1.41004423e-22	-6.13108005e-23	+1.789971e-23
 45.94	+4.40348498e-22	-1.06326226e-21	+1.40391229e-22	-6.33802899e-23	+2.577007e-23
 45.95	+4.29716489e-22	-1.04854035e-21	+1.39757343e-22	-6.53840113e-23	+3.344465e-23
 45.96	+4.19231695e-22	-1.03390780e-21	+1.39103422e-22	-6.73230406e-23	+4.092623e-23
 45.97	+4.08893223e-22	-1.01936617e-21	+1.38430113e-22	-6.91984441e-23	+4.821755e-23
 45.98	+3.98700163e-22	-1.00491693e-21	+1.37738053e-22	-7.10112785e-23	+5.532135e-23
 45.99	+3.88651592e-22	-9.90561502e-22	+1.37027867e-22	-7.27625909e-23	+6.224035e-23
 46.00	+3.78746571e-22	-9.76301264e-22	+1.36300171e-22	-7.44534187e-23	+6.897724e-23
 46.01	+3.68984149e-22	-9.62137523e-22	+1.35555569e-22	-7.60847898e-23	+7.553470e-23
 46.02	+3.59363360e-22	-9.48071532e-22	+1.34794655e-22	-7.76577222e-23	+8.191540e-23
 46.03	+3.49883226e-22	-9.34104493e-22	+1.34018015e-22	-7.91732242e-23	+8.812197e-23
 46.04	+3.40542759e-22	-9.20237551e-22	+1.33226222e-22	-8.06322945e-23	+9.415704e-23
 46.05	+3.31340957e-22	-9.06471799e-22	+1.32419841e-22	-8.20359218e-23	+1.000232e-22
 46.06	+3.22276809e-22	-8.92808279e-22	+1.31599425e-22	-8.33850851e-23	+1.057230e-22
 46.07	+3.13349291e-22	-8.79247981e-22	+1.30765520e-22	-8.46807537e-23	+1.112591e-22
 46.08	+3.04557372e-22	-8.65791845e-22	+1.29918661e-22	-8.59238871e-23	+1.166340e-22
 46.09	+2.95900010e-22	-8.52440764e-22	+1.29059372e-22	-8.71154347e-23	+1.218501e-22
 46.10	+2.87376154e-22	-8.39195582e-22	+1.28188170e-22	-8.82563365e-23	+1.269101e-22
 46.11	+2.78984746e-22	-8.26057094e-22	+1.27305562e-22	-8.93475224e-23	+1.318163e-22
 46.12	+2.70724718e-22	-8.13026052e-22	+1.26412043e-22	-9.03899126e-23	+1.365713e-22
 46.13	+2.62594995e-22	-8.00103161e-22	+1.25508102e-22	-9.13844173e-23	+1.411774e-22
 46.14	+2.54594498e-22	-7.87289082e-22	+1.24594219e-22	-9.23319373e-23	+1.456371e-22
 46.15	+2.46722136e-22	-7.74584433e-22	+1.23670862e-22	-9.32333632e-23	+1.499528e-22
 46.16	+2.38976817e-22	-7.61989790e-22	+1.22738492e-22	-9.40895760e-23	+1.541269e-22
 46.17	+2.31357439e-22	-7.49505686e-22	+1.21797563e-22	-9.49014468e-23	+1.581617e-22
 46.18	+2.23862898e-22	-7.37132614e-22	+1.20848516e-22	-9.56698372e-23	+1.620595e-22
 46.19	+2.16492083e-22	-7.24871027e-22	+1.19891788e-22	-9.63955988e-23	+1.658227e-22
 46.20	+2.09243879e-22	-7.12721340e-22	+1.18927803e-22	-9.70795736e-23	+1.694535e-22
 46.21	+2.02117167e-22	-7.00683928e-22	+1.17956981e-22	-9.77225939e-23	+1.729543e-22
 46.22	+1.95110824e-22	-6.88759130e-22	+1.16979730e-22	-9.83254822e-23	+1.763272e-22
 46.23	+1.88223725e-22	-6.76947247e-22	+1.15996451e-22	-9.88890515e-23	+1.795744e-22
 46.24	+1.81454740e-22	-6.65248546e-22	+1.15007539e-22	-9.94141051e-23	+1.826982e-22
 46.25	+1.74802737e-22	-6.53663259e-22	+1.14013378e-22	-9.99014368e-23	+1.857008e-22
 46.26	+1.68266583e-22	-6.42191581e-22	+1.13014344e-22	-1.00351831e-22	+1.885843e-22
 46.27	+1.61845140e-22	-6.30833677e-22	+1.12010809e-22	-1.00766061e-22	+1.913509e-22
 46.28	+1.55537272e-22	-6.19589677e-22	+1.11003132e-22	-1.01144894e-22	+1.940026e-22
 46.29	+1.49341839e-22	-6.08459681e-22	+1.09991669e-22	-1.01489084e-22	+1.965416e-22
 46.30	+1.43257701e-22	-5.97443757e-22	+1.08976765e-22	-1.01799378e-22	+1.989699e-22
 46.31	+1.37283718e-22	-5.86541941e-22	+1.07958760e-22	-1.02076513e-22	+2.012896e-22
 46.32	+1.31418748e-22	-5.75754242e-22	+1.06937985e-22	-1.02321216e-22	+2.035027e-22
 46.33	+1.25661650e-22	-5.65080638e-22	+1.05914764e-22	-1.02534205e-22	+2.056112e-22
 46.34	+1.20011284e-22	-5.54521080e-22	+1.04889414e-22	-1.02716189e-22	+2.076171e-22
 46.35	+1.14466508e-22	-5.44075491e-22	+1.03862246e-22	-1.02867869e-22	+2.095223e-22
 46.36	+1.09026184e-22	-5.33743767e-22	+1.02833562e-22	-1.02989933e-22	+2.113288e-22
 46.37	+1.03689172e-22	-5.23525776e-22	+1.01803659e-22	-1.03083065e-22	+2.130386e-22
 46.38	+9.84543353e-23	-5.13421365e-22	+1.00772825e-22	-1.03147936e-22	+2.146534e-22
 46.39	+9.33205379e-23	-5.03430351e-22	+9.97413446e-23	-1.03185209e-22	+2.161752e-22
 46.40	+8.82866460e-23	-4.93552529e-22	+9.87094921e-23	-1.03195539e-22	+2.176059e-22
 46.41	+8.33515276e-23	-4.83787672e-22	+9.76775373e-23	-1.03179571e-22	+2.189472e-22
 46.42	+7.85140530e-23	-4.74135526e-22	+9.66457434e-23	-1.03137941e-22	+2.202010e-22
 46.43	+7.37730953e-23	-4.64595819e-22	+9.56143667e-23	-1.03071278e-22	+2.213691e-22
 46.44	+6.91275299e-23	-4.55168254e-22	+9.45836577e-23	-1.02980199e-22	+2.224532e-22
 46.45	+6.45762355e-23	-4.45852514e-22	+9.35538605e-23	-1.02865316e-22	+2.234550e-22
 46.46	+6.01180939e-23	-4.36648261e-22	+9.25252131e-23	-1.02727229e-22	+2.243764e-22
 46.47	+5.57519902e-23	-4.27555138e-22	+9.14979475e-23	-1.02566532e-22	+2.252189e-22
 46.48	+5.14768131e-23	-4.18572767e-22	+9.04722898e-23	-1.02383809e-22	+2.259844e-22
 46.49	+4.72914551e-23	-4.09700753e-22	+8.94484602e-23	-1.02179635e-22	+2.266744e-22
 46.50	+4.31948126e-23	-4.00938680e-22	+8.84266732e-23	-1.01954579e-22	+2.272906e-22
 46.51	+3.91857864e-23	-3.92286117e-22	+8.74071377e-23	-1.01709198e-22	+2.278346e-22
 46.52	+3.52632812e-23	-3.83742615e-22	+8.63900567e-23	-1.01444045e-22	+2.283080e-22
 46.53	+3.14262065e-23	-3.75307707e-22	+8.53756281e-23	-1.01159660e-22	+2.287124e-22
 46.54	+2.76734764e-23	-3.66980910e-22	+8.43640442e-23	-1.00856579e-22	+2.290493e-22
 46.55	+2.40040097e-23	-3.58761728e-22	+8.33554918e-23	-1.00535328e-22	+2.293203e-22
 46.56	+2.04167305e-23	-3.50649646e-22	+8.23501526e-23	-1.00196424e-22	+2.295269e-22
 46.57	+1.69105676e-23	-3.42644136e-22	+8.13482032e-23	-9.98403785e-23	+2.296706e-22
 46.58	+1.34844554e-23	-3.34744657e-22	+8.03498149e-23	-9.94676926e-23	+2.297528e-22
 46.59	+1.01373336e-23	-3.26950653e-22	+7.93551542e-23	-9.90788609e-23	+2.297751e-22
 46.60	+6.86814741e-24	-3.19261554e-22	+7.83643825e-23	-9.86743698e-23	+2.297388e-22
 46.61	+3.67584791e-24	-3.11676779e-22	+7.73776562e-23	-9.82546980e-23	+2.296455e-22
 46.62	+5.59391834e-25	-3.04195733e-22	+7.63951274e-23	-9.78203166e-23	+2.294964e-22
 46.63	-2.48225808e-24	-2.96817810e-22	+7.54169429e-23	-9.73716888e-23	+2.292929e-22
 46.64	-5.45013303e-24	-2.89542393e-22	+7.44432453e-23	-9.69092707e-23	+2.290365e-22
 46.65	-8.34525805e-24	-2.82368853e-22	+7.34741724e-23	-9.64335104e-23	+2.287284e-22
 46.66	-1.11686519e-23	-2.75296550e-22	+7.25098576e-23	-9.59448491e-23	+2.283700e-22
 46.67	-1.39213269e-23	-2.68324836e-22	+7.15504300e-23	-9.54437203e-23	+2.279626e-22
 46.68	-1.66042889e-23	-2.61453051e-22	+7.05960142e-23	-9.49305504e-23	+2.275074e-22
 46.69	-1.92185373e-23	-2.54680527e-22	+6.96467306e-23	-9.44057584e-23	+2.270057e-22
 46.70	-2.17650644e-23	-2.48006586e-22	+6.87026953e-23	-9.38697563e-23	+2.264588e-22
 46.71	-2.42448563e-23	-2.41430542e-22	+6.77640205e-23	-9.33229491e-23	+2.258679e-22
 46.72	-2.66588918e-23	-2.34951700e-22	+6.68308143e-23	-9.27657346e-23	+2.252342e-22
 46.73	-2.90081428e-23	-2.28569359e-22	+6.59031806e-23	-9.21985037e-23	+2.245588e-22
 46.74	-3.12935745e-23	-2.22282809e-22	+6.49812196e-23	-9.16216405e-23	+2.238431e-22
 46.75	-3.35161446e-23	-2.16091332e-22	+6.40650276e-23	-9.10355223e-23	+2.230880e-22
 46.76	-3.56768039e-23	-2.09994207e-22	+6.31546971e-23	-9.04405197e-23	+2.222948e-22
 46.77	-3.77764958e-23	-2.03990702e-22	+6.22503171e-23	-8.98369963e-23	+2.214645e-22
 46.78	-3.98161565e-23	-1.98080081e-22	+6.13519726e-23	-8.92253096e-23	+2.205983e-22
 46.79	-4.17967149e-23	-1.92261604e-22	+6.04597453e-23	-8.86058103e-23	+2.196972e-22
 46.80	-4.37190923e-23	-1.86534522e-22	+5.95737134e-23	-8.79788426e-23	+2.187624e-22
 46.81	-4.55842026e-23	-1.80898083e-22	+5.86939514e-23	-8.73447443e-23	+2.177948e-22
 46.82	-4.73929524e-23	-1.75351531e-22	+5.78205306e-23	-8.67038471e-23	+2.167955e-22
 46.83	-4.91462403e-23	-1.69894103e-22	+5.69535191e-23	-8.60564762e-23	+2.157655e-22
 46.84	-5.08449576e-23	-1.64525035e-22	+5.60929816e-23	-8.54029507e-23	+2.147059e-22
 46.85	-5.24899879e-23	-1.59243555e-22	+5.52389796e-23	-8.47435837e-23	+2.136175e-22
 46.86	-5.40822070e-23	-1.54048892e-22	+5.43915714e-23	-8.40786819e-23	+2.125013e-22
 46.87	-5.56224830e-23	-1.48940269e-22	+5.35508125e-23	-8.34085464e-23	+2.113584e-22
 46.88	-5.71116764e-23	-1.43916905e-22	+5.27167552e-23	-8.27334723e-23	+2.101896e-22
 46.89	-5.85506397e-23	-1.38978019e-22	+5.18894488e-23	-8.20537486e-23	+2.089958e-22
 46.90	-5.99402176e-23	-1.34122826e-22	+5.10689398e-23	-8.13696587e-23	+2.077780e-22
 46.91	-6.12812470e-23	-1.29350539e-22	+5.02552719e-23	-8.06814805e-23	+2.065370e-22
 46.92	-6.25745570e-23	-1.24660368e-22	+4.94484859e-23	-7.99894858e-23	+2.052738e-22
 46.93	-6.38209686e-23	-1.20051522e-22	+4.86486201e-23	-7.92939412e-23	+2.039891e-22
 46.94	-6.50212951e-23	-1.15523210e-22	+4.78557098e-23	-7.85951076e-23	+2.026838e-22
 46.95	-6.61763419e-23	-1.11074638e-22	+4.70697879e-23	-7.78932405e-23	+2.013587e-22
 46.96	-6.72869062e-23	-1.06705010e-22	+4.62908849e-23	-7.71885900e-23	+2.000147e-22
 46.97	-6.83537775e-23	-1.02413531e-22	+4.55190285e-23	-7.64814010e-23	+1.986525e-22
 46.98	-6.93777372e-23	-9.81994063e-23	+4.47542440e-23	-7.57719130e-23	+1.972729e-22
 46.99	-7.03595588e-23	-9.40618379e-23	+4.39965546e-23	-7.50603603e-23	+1.958767e-22
 47.00	-7.13000080e-23	-9.00000295e-23	+4.32459807e-23	-7.43469724e-23	+1.944646e-22
 47.01	-7.21998422e-23	-8.60131846e-23	+4.25025407e-23	-7.36319733e-23	+1.930374e-22
 47.02	-7.30598110e-23	-8.21005068e-23	+4.17662509e-23	-7.29155823e-23	+1.915958e-22
 47.03	-7.38806561e-23	-7.82612001e-23	+4.10371249e-23	-7.21980137e-23	+1.901405e-22
 47.04	-7.46631111e-23	-7.44944691e-23	+4.03151747e-23	-7.14794771e-23	+1.886722e-22
 47.05	-7.54079018e-23	-7.07995193e-23	+3.96004100e-23	-7.07601769e-23	+1.871916e-22
 47.06	-7.61157460e-23	-6.71755572e-23	+3.88928382e-23	-7.00403132e-23	+1.856993e-22
 47.07	-7.67873535e-23	-6.36217904e-23	+3.81924651e-23	-6.93200813e-23	+1.841961e-22
 47.08	-7.74234263e-23	-6.01374278e-23	+3.74992943e-23	-6.85996717e-23	+1.826825e-22
 47.09	-7.80246582e-23	-5.67216799e-23	+3.68133276e-23	-6.78792707e-23	+1.811592e-22
 47.10	-7.85917355e-23	-5.33737588e-23	+3.61345649e-23	-6.71590598e-23	+1.796268e-22
 47.11	-7.91253364e-23	-5.00928785e-23	+3.54630043e-23	-6.64392164e-23	+1.780859e-22
 47.12	-7.96261312e-23	-4.68782549e-23	+3.47986421e-23	-6.57199132e-23	+1.765371e-22
 47.13	-8.00947826e-23	-4.37291061e-23	+3.41414729e-23	-6.50013189e-23	+1.749810e-22
 47.14	-8.05319451e-23	-4.06446523e-23	+3.34914896e-23	-6.42835977e-23	+1.734181e-22
 47.15	-8.09382658e-23	-3.76241165e-23	+3.28486835e-23	-6.35669099e-23	+1.718491e-22
 47.16	-8.13143837e-23	-3.46667238e-23	+3.22130442e-23	-6.28514116e-23	+1.702744e-22
 47.17	-8.16609303e-23	-3.17717022e-23	+3.15845599e-23	-6.21372547e-23	+1.686946e-22
 47.18	-8.19785293e-23	-2.89382827e-23	+3.09632170e-23	-6.14245873e-23	+1.671102e-22
 47.19	-8.22677966e-23	-2.61656990e-23	+3.03490008e-23	-6.07135534e-23	+1.655217e-22
 47.20	-8.25293406e-23	-2.34531880e-23	+2.97418948e-23	-6.00042932e-23	+1.639297e-22
 47.21	-8.27637619e-23	-2.07999896e-23	+2.91418813e-23	-5.92969431e-23	+1.623345e-22
 47.22	-8.29716537e-23	-1.82053472e-23	+2.85489413e-23	-5.85916358e-23	+1.607368e-22
 47.23	-8.31536014e-23	-1.56685075e-23	+2.79630542e-23	-5.78885001e-23	+1.591368e-22
 47.24	-8.33101832e-23	-1.31887209e-23	+2.73841984e-23	-5.71876614e-23	+1.575352e-22
 47.25	-8.34419694e-23	-1.07652413e-23	+2.68123509e-23	-5.64892412e-23	+1.559324e-22
 47.26	-8.35495232e-23	-8.39732622e-24	+2.62474875e-23	-5.57933577e-23	+1.543287e-22
 47.27	-8.36334000e-23	-6.08423721e-24	+2.56895828e-23	-5.51001257e-23	+1.527246e-22
 47.28	-8.36941483e-23	-3.82523962e-24	+2.51386103e-23	-5.44096562e-23	+1.511206e-22
 47.29	-8.37323088e-23	-1.61960286e-24	+2.45945424e-23	-5.37220572e-23	+1.495170e-22
 47.30	-8.37484151e-23	+5.33399569e-25	+2.40573504e-23	-5.30374332e-23	+1.479142e-22
 47.31	-8.37429936e-23	+2.63449000e-24	+2.35270045e-23	-5.23558855e-23	+1.463126e-22
 47.32	-8.37165632e-23	+4.68438647e-24	+2.30034739e-23	-5.16775121e-23	+1.447126e-22
 47.33	-8.36696361e-23	+6.68380270e-24	+2.24867269e-23	-5.10024080e-23	+1.431145e-22
 47.34	-8.36027168e-23	+8.63344796e-24	+2.19767308e-23	-5.03306649e-23	+1.415188e-22
 47.35	-8.35163031e-23	+1.05340270e-23	+2.14734520e-23	-4.96623716e-23	+1.399257e-22
 47.36	-8.34108857e-23	+1.23862402e-23	+2.09768560e-23	-4.89976138e-23	+1.383356e-22
 47.37	-8.32869481e-23	+1.41907830e-23	+2.04869074e-23	-4.83364742e-23	+1.367488e-22
 47.38	-8.31449670e-23	+1.59483463e-23	+2.00035701e-23	-4.76790329e-23	+1.351657e-22
 47.39	-8.29854123e-23	+1.76596164e-23	+1.95268070e-23	-4.70253667e-23	+1.335865e-22
 47.40	-8.28087467e-23	+1.93252744e-23	+1.90565804e-23	-4.63755499e-23	+1.320115e-22
 47.41	-8.26154264e-23	+2.09459970e-23	+1.85928518e-23	-4.57296540e-23	+1.304412e-22
 47.42	-8.24059008e-23	+2.25224555e-23	+1.81355820e-23	-4.50877476e-23	+1.288756e-22
 47.43	-8.21806123e-23	+2.40553166e-23	+1.76847311e-23	-4.44498970e-23	+1.273152e-22
 47.44	-8.19399971e-23	+2.55452419e-23	+1.72402585e-23	-4.38161655e-23	+1.257602e-22
 47.45	-8.16844844e-23	+2.69928877e-23	+1.68021231e-23	-4.31866142e-23	+1.242108e-22
 47.46	-8.14144969e-23	+2.83989054e-23	+1.63702830e-23	-4.25613013e-23	+1.226673e-22
 47.47	-8.11304510e-23	+2.97639412e-23	+1.59446959e-23	-4.19402827e-23	+1.211300e-22
 47.48	-8.08327564e-23	+3.10886361e-23	+1.55253188e-23	-4.13236121e-23	+1.195990e-22
 47.49	-8.05218165e-23	+3.23736259e-23	+1.51121082e-23	-4.07113404e-23	+1.180747e-22
 47.50	-8.01980283e-23	+3.36195410e-23	+1.47050201e-23	-4.01035165e-23	+1.165573e-22
 47.51	-7.98617826e-23	+3.48270067e-23	+1.43040101e-23	-3.95001868e-23	+1.150469e-22
 47.52	-7.95134638e-23	+3.59966428e-23	+1.39090332e-23	-3.89013956e-23	+1.135438e-22
 47.53	-7.91534501e-23	+3.71290639e-23	+1.35200440e-23	-3.83071847e-23	+1.120482e-22
 47.54	-7.87821138e-23	+3.82248790e-23	+1.31369967e-23	-3.77175942e-23	+1.105603e-22
 47.55	-7.83998209e-23	+3.92846918e-23	+1.27598451e-23	-3.71326617e-23	+1.090802e-22
 47.56	-7.80069313e-23	+4.03091008e-23	+1.23885427e-23	-3.65524227e-23	+1.076082e-22
 47.57	-7.76037991e-23	+4.12986986e-23	+1.20230424e-23	-3.59769111e-23	+1.061445e-22
 47.58	-7.71907723e-23	+4.22540727e-23	+1.16632971e-23	-3.54061582e-23	+1.046891e-22
 47.59	-7.67681931e-23	+4.31758050e-23	+1.13092591e-23	-3.48401938e-23	+1.032423e-22
 47.60	-7.63363980e-23	+4.40644718e-23	+1.09608806e-23	-3.42790455e-23	+1.018043e-22
